NP_010529.3		P23394	PRP28_YEAST	reviewed	Pre-mRNA-splicing ATP-dependent RNA helicase PRP28 (EC 3.6.4.13) (Helicase CA8)	PRP28 YDR243C YD8419.10C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	588
NP_010530.1		P35056	PEX5_YEAST	reviewed	Peroxisomal targeting signal receptor (PTS1 receptor) (PTS1R) (Peroxin-5) (Peroxisomal protein PAS10)	PEX5 PAS10 YDR244W YD8419.11	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	612
NP_010531.1		P50108	MNN10_YEAST	reviewed	Probable alpha-1,6-mannosyltransferase MNN10 (EC 2.4.1.-) (Bud emergence delay protein 1) (Mannan polymerase II complex MNN10 subunit) (M-Pol II subunit MNN10)	MNN10 BED1 YDR245W YD8419.12	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	393
NP_010532.3		Q03784	TRS23_YEAST	reviewed	Trafficking protein particle complex subunit 23 (TRAPP subunit 23) (Transport protein particle 23 kDa subunit)	TRS23 YDR246W YD8419.13	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	219
NP_010533.1		Q03785	VHS1_YEAST	reviewed	Serine/threonine-protein kinase VHS1 (EC 2.7.11.1) (Viable in a HAL3 SIT4 background protein 1)	VHS1 YDR247W YD8419.14	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	461
NP_010534.1		Q03786	GNTK_YEAST	reviewed	Probable gluconokinase (EC 2.7.1.12) (Gluconate kinase)	YDR248C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	193
NP_010535.3		Q03787	YD249_YEAST	reviewed	Uncharacterized protein YDR249C	YDR249C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	373
NP_010539.1		Q12041	MET32_YEAST	reviewed	Transcriptional regulator MET32 (Methionine-requiring protein 32)	MET32 YDR253C YD9320A.03C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	191
NP_010540.3		P38907	CHL4_YEAST	reviewed	Central kinetochore subunit CHL4 (Chromosome loss protein 4) (Chromosome transmission fidelity protein 17) (Minichromosome maintenance protein 17)	CHL4 CTF17 MCM17 YDR254W YD9320A.04	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	458
NP_010541.3		Q12508	RMD5_YEAST	reviewed	Sporulation protein RMD5 (Glucose-induced degradation protein 2) (Required for meiotic nuclear division protein 5)	RMD5 GID2 YDR255C YD9320A.05c	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	421
NP_010542.1		P15202	CATA_YEAST	reviewed	Peroxisomal catalase A (EC 1.11.1.6)	CTA1 YDR256C YD9320A.06C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	515
NP_010543.1		Q12504	RKM4_YEAST	reviewed	Ribosomal lysine N-methyltransferase 4 (EC 2.1.1.-) (SET domain-containing protein 7)	RKM4 RMS1 SET7 YDR257C YD9320A.07C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	494
NP_010544.3		P33416	HSP78_YEAST	reviewed	Heat shock protein 78, mitochondrial	HSP78 YDR258C YD9320A.08C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	811
NP_010545.3		Q03935	YAP6_YEAST	reviewed	AP-1-like transcription factor YAP6	YAP6 HAL7 YDR259C YD9320A.09C YD9320A.10C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	383
NP_010546.1		Q12379	SWM1_YEAST	reviewed	Anaphase-promoting complex subunit SWM1 (Anaphase-promoting complex subunit 13) (Spore wall maturation protein 1)	SWM1 APC13 YDR260C YD9320A.11 YD9320A.11c	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	170
NP_010547.1		P52911	EXG2_YEAST	reviewed	Glucan 1,3-beta-glucosidase 2 (EC 3.2.1.58) (Exo-1,3-beta-glucanase 2)	EXG2 YDR261C YD9320A.12C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	562
NP_010548.3		Q12331	YFAS1_YEAST	reviewed	FAS1 domain-containing protein YDR262W	YDR262W YD9320B.01	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	272
NP_010550.1		P39010	AKR1_YEAST	reviewed	Palmitoyltransferase AKR1 (EC 2.3.1.225) (Ankyrin repeat-containing protein AKR1)	AKR1 YDR264C D9954.9 YD9230B.03C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	764
NP_010551.1		Q05568	PEX10_YEAST	reviewed	Peroxisome biogenesis factor 10 (Peroxin-10) (Peroxisomal biogenesis factor 10) (Peroxisome assembly protein 10)	PEX10 PAS4 YDR265W D9954.8	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	337
NP_010552.3		Q05580	HEL2_YEAST	reviewed	E3 ubiquitin-protein ligase HEL2 (EC 6.3.2.-) (Histone E3 ligase 2)	HEL2 YDR266C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	639
NP_010553.3		Q05583	CIAO1_YEAST	reviewed	Cytosolic iron-sulfur protein assembly protein 1	CIA1 YDR267C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	330
NP_010554.1		P04803	SYWM_YEAST	reviewed	Tryptophan--tRNA ligase, mitochondrial (EC 6.1.1.2) (Tryptophanyl-tRNA synthetase) (TrpRS)	MSW1 MSW YDR268W D9954.7	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	379
NP_010556.1		P38995	ATU2_YEAST	reviewed	Copper-transporting ATPase (EC 3.6.3.54) (Cu(2+)-ATPase)	CCC2 YDR270W D9954.6	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1004
NP_010558.3		Q05584	GLO2_YEAST	reviewed	Hydroxyacylglutathione hydrolase, cytoplasmic isozyme (EC 3.1.2.6) (Glyoxalase II) (Glx II)	GLO2 YDR272W D9954.5	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	274
NP_010562.1		P87284	PMP3_YEAST	reviewed	Plasma membrane proteolipid 3	PMP3 SNA1 YDR276C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	55
NP_010563.3		P35198	MTH1_YEAST	reviewed	Protein MTH1	MTH1 YDR277C D9954.12	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	433
NP_010565.3		Q05635	RNH2B_YEAST	reviewed	Ribonuclease H2 subunit B (RNase H2 subunit B) (Rnh2B) (RNase H(202)) (Ribonuclease HI subunit B)	RNH202 YDR279W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	350
NP_010566.1		Q05636	RRP45_YEAST	reviewed	Exosome complex component RRP45 (Ribosomal RNA-processing protein 45)	RRP45 YDR280W D9954.1	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	305
NP_010568.3		Q05648	MRX10_YEAST	reviewed	MIOREX complex component 10 (Mitochondrial organization of gene expression protein 10)	MRX10 YDR282C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	414
NP_010569.3		P15442	GCN2_YEAST	reviewed	eIF-2-alpha kinase GCN2 (EC 2.7.11.1) (General control non-derepressible protein 2) (Serine/threonine-protein kinase GCN2)	GCN2 AAS1 YDR283C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1659
NP_010570.1		Q05521	DPP1_YEAST	reviewed	Diacylglycerol pyrophosphate phosphatase 1 (DGPP phosphatase) (EC 3.1.3.81) (Phosphatidate phosphatase) (EC 3.1.3.4)	DPP1 ZRG1 YDR284C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	289
NP_010571.1		P31111	ZIP1_YEAST	reviewed	Synaptonemal complex protein ZIP1	ZIP1 YDR285W D9819.9	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	875
NP_010572.3		Q05530	YD286_YEAST	reviewed	Glutaredoxin-like protein YDR286C	YDR286C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	114
NP_010573.3		Q05533	INM2_YEAST	reviewed	Inositol monophosphatase 2 (IMP 2) (IMPase 2) (EC 3.1.3.25) (Inositol-1(or 4)-monophosphatase 2)	INM2 IMP2 YDR287W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	292
NP_010574.1		Q05541	NSE3_YEAST	reviewed	Non-structural maintenance of chromosome element 3 (Non-SMC element 3)	NSE3 YDR288W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	303
NP_010575.1		Q05543	RT103_YEAST	reviewed	Regulator of Ty1 transposition protein 103	RTT103 YDR289C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	409
NP_010577.3		Q05549	HRQ1_YEAST	reviewed	ATP-dependent helicase HRQ1 (EC 3.6.4.12) (Homologous to recQ protein 1)	HRQ1 YDR291W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1077
NP_010578.3		P32916	SRPR_YEAST	reviewed	Signal recognition particle receptor subunit alpha homolog (SR-alpha) (Docking protein alpha) (DP-alpha)	SRP101 YDR292C D9819.3	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	621
NP_010579.1		P24276	SSD1_YEAST	reviewed	Protein SSD1 (Protein SRK1)	SSD1 CLA1 RLD1 SRK1 YDR293C D9819.4	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1250
NP_010580.1		Q05567	SGPL_YEAST	reviewed	Sphingosine-1-phosphate lyase (S1PL) (SP-lyase) (ySPL) (EC 4.1.2.27) (Bestowed of sphingosine tolerance 1) (Sphingosine-1-phosphate aldolase)	DPL1 BST1 YDR294C D9819.5	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	589
NP_010581.3		Q06629	HDA2_YEAST	reviewed	HDA1 complex subunit 2 (Histone deacetylase complex 1 subunit 2)	HDA2 PLO2 YDR295C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	674
NP_010582.3		Q06630	MHR1_YEAST	reviewed	Mitochondrial homologous recombination protein 1 (Cross-linked transcription component 1)	MHR1 XTC1 YDR296W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	226
NP_010583.1		P38992	SUR2_YEAST	reviewed	Sphingolipid C4-hydroxylase SUR2 (EC 1.-.-.-) (Syringomycin response protein 2)	SUR2 SYR2 YDR297W D9740.8	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	349
NP_010584.1		P09457	ATPO_YEAST	reviewed	ATP synthase subunit 5, mitochondrial (ATP synthase chain 5) (Oligomycin sensitivity conferral protein) (OSCP)	ATP5 OSCP YDR298C D9740.11	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	212
NP_010585.3		Q06631	BFR2_YEAST	reviewed	Protein BFR2 (Brefeldin A resistance protein 2)	BFR2 YDR299W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	534
NP_010586.3		P32264	PROB_YEAST	reviewed	Glutamate 5-kinase (GK) (EC 2.7.2.11) (Gamma-glutamyl kinase)	PRO1 YDR300C D9740.12	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	428
NP_010587.1		Q06632	CFT1_YEAST	reviewed	Protein CFT1 (Cleavage factor two protein 1)	CFT1 YHH1 YDR301W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1357
NP_010588.1		Q06636	GPI11_YEAST	reviewed	Glycosylphosphatidylinositol anchor biosynthesis protein 11 (PIGF homolog)	GPI11 YDR302W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	219
NP_010589.3		Q06639	RSC3_YEAST	reviewed	Chromatin structure-remodeling complex protein RSC3 (Remodel the structure of chromatin complex subunit 3)	RSC3 YDR303C D9740.13	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	885
NP_010590.3		P35176	CYPD_YEAST	reviewed	Peptidyl-prolyl cis-trans isomerase D (PPIase D) (EC 5.2.1.8) (Cyclophilin D) (Rotamase D)	CPR5 CYP5 CYPD YDR304C D9740.14	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	225
NP_010591.1		P49775	HNT2_YEAST	reviewed	Bis(5'-adenosyl)-triphosphatase (EC 3.6.1.29) (AP3A hydrolase) (AP3Aase) (Diadenosine 5',5'''-P1,P3-triphosphate hydrolase) (Dinucleosidetriphosphatase) (Hit family protein 2)	HNT2 APH1 YDR305C D9740.15	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	206
NP_010592.1		Q06640	YD306_YEAST	reviewed	F-box protein YDR306C	YDR306C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	478
NP_010593.3		Q06644	PMT7_YEAST	reviewed	Probable dolichyl-phosphate-mannose--protein mannosyltransferase 7 (EC 2.4.1.109)	PMT7 YDR307W D9740.4	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	662
NP_010594.3		P47822	MED21_YEAST	reviewed	Mediator of RNA polymerase II transcription subunit 21 (Mediator complex subunit 21) (RNAPII complex component SRB7) (Suppressor of RNA polymerase B 7)	SRB7 MED21 YDR308C D9740.17	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	140
NP_010595.1		Q06648	GIC2_YEAST	reviewed	GTPase-interacting component 2	GIC2 YDR309C D9740.18	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	383
NP_010596.1		P46676	SUM1_YEAST	reviewed	Suppressor of mar1-1 protein (SUM1-1 protein)	SUM1 YDR310C D9740.19	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1062
NP_010597.3		P32776	TFB1_YEAST	reviewed	RNA polymerase II transcription factor B subunit 1 (General transcription and DNA repair factor IIH subunit TFB1) (TFIIH subunit TFB1) (RNA polymerase II transcription factor B 73 kDa subunit) (RNA polymerase II transcription factor B p73 subunit)	TFB1 YDR311W D9740.3	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	642
NP_010598.3		Q12153	SSF2_YEAST	reviewed	Ribosome biogenesis protein SSF2	SSF2 YDR312W D9740.2	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	453
NP_010599.1		Q06651	PIB1_YEAST	reviewed	E3 ubiquitin-protein ligase PIB1 (EC 6.3.2.-) (Phosphatidylinositol 3-phosphate-binding protein 1)	PIB1 YDR313C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	286
NP_010600.1		Q06665	RAD34_YEAST	reviewed	DNA repair protein RAD34	RAD34 YDR314C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	692
NP_010601.3		Q06667	IPK1_YEAST	reviewed	Inositol-pentakisphosphate 2-kinase (EC 2.7.1.158) (Inositol-1,3,4,5,6-pentakisphosphate 2-kinase) (Ins(1,3,4,5,6)P5 2-kinase) (InsP5 2-kinase)	IPK1 GSL1 YDR315C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	281
NP_010602.3		Q06668	OMS1_YEAST	reviewed	Methyltransferase OMS1, mitochondrial (EC 2.1.1.-) (OXA1 multicopy suppressor 1)	OMS1 YDR316W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	471
NP_010603.3		Q06674	HIM1_YEAST	reviewed	Protein HIM1 (High induction of mutagenesis protein 1)	HIM1 YDR317W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	414
NP_010604.4		Q06675	MCM21_YEAST	reviewed	Central kinetochore subunit MCM21 (Chromosome transmission fidelity protein 5) (Minichromosome maintenance protein 21)	MCM21 CTF5 YDR318W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	368
NP_010605.1		Q06676	YFT2_YEAST	reviewed	FIT family protein YFT2	YFT2 FIT2A YDR319C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	274
NP_010606.1		Q06677	SWA2_YEAST	reviewed	Auxilin-like clathrin uncoating factor SWA2 (Bud site selection protein 24) (DnaJ-related protein SWA2) (J protein SWA2) (Synthetic lethal with ARF1 protein 2)	SWA2 AUX1 BUD24 YDR320C D9798.10	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	668
NP_010607.3		P38986	ASPG1_YEAST	reviewed	L-asparaginase 1 (EC 3.5.1.1) (L-asparaginase I) (L-asparagine amidohydrolase I) (ASP I)	ASP1 YDR321W D9798.6	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	381
NP_010608.1		Q06678	RM35_YEAST	reviewed	54S ribosomal protein L35, mitochondrial (YmL35)	MRPL35 YDR322W D9798.5	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	367
NP_010609.1		P81449	ATPJ_YEAST	reviewed	ATP synthase subunit e, mitochondrial (ATPase subunit e) (Translocase of the inner membrane protein 11)	TIM11 ATP21 YDR322C-A YDR322BC	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	96
NP_010610.3		P32609	PEP7_YEAST	reviewed	Vacuolar segregation protein PEP7 (Carboxypeptidase Y-deficient protein 7) (Protein VAC1) (Vacuolar protein sorting-associated protein 19) (Vacuolar protein-targeting protein 19)	PEP7 VAC1 VPL21 VPS19 VPT19 YDR323C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	515
NP_010611.3		Q06679	UTP4_YEAST	reviewed	U3 small nucleolar RNA-associated protein 4 (U3 snoRNA-associated protein 4) (U three protein 4) (U3 protein 4 required for transcription) (t-UTP4)	UTP4 YDR324C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	776
NP_010612.2		Q06680	CND3_YEAST	reviewed	Condensin complex subunit 3 (CAPG homolog)	YCG1 YCS5 YDR325W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1035
NP_010613.1		Q06681	YSP2_YEAST	reviewed	Membrane-anchored lipid-binding protein YSP2 (Lipid transfer at contact site protein 4) (Lipid transfer protein anchored at membrane contact sites 3) (Yeast suicide protein 2)	YSP2 LAM2 LTC4 YDR326C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1438
NP_010615.3		P52286	SKP1_YEAST	reviewed	Suppressor of kinetochore protein 1 (Centromere DNA-binding protein complex CBF3 subunit D) (E3 ubiquitin ligase complex SCF subunit SKP1)	SKP1 CBF3D YDR328C D9798.14	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	194
NP_010616.3		P28795	PEX3_YEAST	reviewed	Peroxisomal biogenesis factor 3 (Peroxin-3) (Peroxisomal membrane protein PAS3)	PEX3 PAS3 YDR329C D9798.15	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	441
NP_010617.1		Q06682	UBX5_YEAST	reviewed	UBX domain-containing protein 5	UBX5 YDR330W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	500
NP_010618.1		P49018	GPI8_YEAST	reviewed	GPI-anchor transamidase (GPI transamidase) (EC 3.-.-.-)	GPI8 YDR331W D9798.2	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	411
NP_010619.3		Q06683	IRC3_YEAST	reviewed	Putative ATP-dependent helicase IRC3 (EC 3.6.4.-) (Increased recombination centers protein 3)	IRC3 YDR332W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	689
NP_010620.3		Q05468	RQC1_YEAST	reviewed	Ribosome quality control complex subunit 1	RQC1 YDR333C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	723
NP_010621.1		Q05471	SWR1_YEAST	reviewed	Helicase SWR1 (EC 3.6.4.12) (Swi2/Snf2-related 1)	SWR1 YDR334W D9651.6	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1514
NP_010622.1		P52918	MSN5_YEAST	reviewed	Protein MSN5	MSN5 YDR335W D9651.5	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1224
NP_010623.3		Q05473	MRX8_YEAST	reviewed	MIOREX complex component 8 (Mitochondrial organization of gene expression protein 8)	MRX8 YDR336W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	314
NP_010624.3		P21771	RT28_YEAST	reviewed	37S ribosomal protein S28, mitochondrial	MRPS28 YDR337W D9651.3	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	286
NP_010625.1		Q05497	YD338_YEAST	reviewed	Uncharacterized transporter YDR338C	YDR338C D9651.8	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	695
NP_010626.1		Q05498	FCF1_YEAST	reviewed	rRNA-processing protein FCF1 (FAF1-copurifying factor 1)	FCF1 YDR339C D9651.9	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	189
NP_010628.3		Q05506	SYRC_YEAST	reviewed	Arginine--tRNA ligase, cytoplasmic (EC 6.1.1.19) (Arginyl-tRNA synthetase) (ArgRS)	YDR341C D9651.10	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	607
NP_010629.3		P39004	HXT7_YEAST	reviewed	High-affinity hexose transporter HXT6	HXT7 YDR342C D9651.11	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	570
NP_010630.1		P39003	HXT6_YEAST	reviewed	High-affinity hexose transporter HXT6	HXT6 YDR343C D9651.12	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	570
NP_010632.1		P32466	HXT3_YEAST	reviewed	Low-affinity glucose transporter HXT3	HXT3 YDR345C D9651.14	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	567
NP_010633.3		Q05515	SVF1_YEAST	reviewed	Survival factor 1	SVF1 SGI1 YDR346C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	481
NP_010634.3		P10662	RT01_YEAST	reviewed	37S ribosomal protein MRP1, mitochondrial	MRP1 YDR347W D9651.1	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	321
NP_010635.1		Q05518	PAL1_YEAST	reviewed	Protein PAL1 (Pears and lemons protein 1)	PAL1 YDR348C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	499
NP_010636.1		Q06325	YPS7_YEAST	reviewed	Aspartic proteinase yapsin-7 (EC 3.4.23.-)	YPS7 YDR349C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	596
NP_010637.4		P50273	ATP22_YEAST	reviewed	Mitochondrial translation factor ATP22	ATP22 TCM10 YDR350C D9476.9	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	684
NP_010638.3		P42223	SBE2_YEAST	reviewed	Protein SBE2 (Suppressor of BEM4 protein 2)	SBE2 YDR351W D9476.7	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	864
NP_010639.1		Q06328	YPQ2_YEAST	reviewed	Probable vacuolar amino acid transporter YPQ2 (PQ-loop repeat-containing protein 2)	YPQ2 YDR352W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	317
NP_010640.1		P29509	TRXB1_YEAST	reviewed	Thioredoxin reductase 1 (EC 1.8.1.9)	TRR1 YDR353W D9476.5	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	319
NP_010641.3		P07285	TRPD_YEAST	reviewed	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	TRP4 YDR354W D9476.4	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	380
NP_010643.3		P32380	SP110_YEAST	reviewed	Spindle pole body component 110 (Extragenic suppressor of CMD1-1 mutant protein 1) (Nuclear filament-related protein 1) (Spindle pole body spacer protein SPC110)	SPC110 NUF1 XCM1 YDR356W D9476.3	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	944
NP_010644.1		Q06333	BL1S4_YEAST	reviewed	Biogenesis of lysosome-related organelles complex 1 subunit CNL1 (BLOC-1 subunit CNL1) (CNO-like protein 1)	CNL1 YDR357C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	122
NP_010646.4		Q06337	EAF1_YEAST	reviewed	Chromatin modification-related protein EAF1 (ESA1-associated factor 1) (Vacuolar import and degradation protein 21)	EAF1 VID21 YDR359C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	982
